"id","art_type","classification","display_name","title","year","begin_year","medium","dimensions","current_location","gender","last_name","first_name","display_bio","birth_year","death_year"
"SKF-1967-151","Art","Grafik","Sigurd Vasegaard","B3 Illustrationer til Saxo\'s Danmarkshistorie","1967",0,"træsnit","7,4 x 11,5 cm","SKF-1967-151: Købmandsskolen, Åbenraa (Dronning Margrethesvej), Aabenraa: Syddanmark, Aabenraabenraa","m","Vasegaard","Sigurd","1909 - 1967",1909,1967
"SKF-1967-152","Art","Grafik","Sigurd Vasegaard","D16 Illustrationer til Saxo\'s Danmarkshistorie","1967",0,"træsnit","11,5 x 11,5 cm","SKF-1967-152: Købmandsskolen, Åbenraa (Dronning Margrethesvej), Aabenraa: Syddanmark, Aabenraabenraa","m","Vasegaard","Sigurd","1909 - 1967",1909,1967
"SKF-1967-153","Art","Grafik","Sigurd Vasegaard","D21 Illustrationer til Saxo\'s Danmarkshistorie","1967",0,"træsnit","11,5 x 11,5 cm","SKF-1967-153: Købmandsskolen, Åbenraa (Dronning Margrethesvej), Aabenraa: Syddanmark, Aabenraabenraa","m","Vasegaard","Sigurd","1909 - 1967",1909,1967
"SKF-1967-154","Art","Grafik","Sigurd Vasegaard","D20 Illustrationer til Saxo\'s Danmarkshistorie","1967",0,"træsnit","7,4 x 11,5 cm","SKF-1967-154: Købmandsskolen, Åbenraa (Dronning Margrethesvej), Aabenraa: Syddanmark, Aabenraabenraa","m","Vasegaard","Sigurd","1909 - 1967",1909,1967
"SKF-1967-155","Art","Grafik","Sigurd Vasegaard","D23 - Sigurd Vasegaard -66 Illustrationer til Saxo\'s Danmarkshistorie","1967",0,"træsnit","7,4 x 11,5 cm","SKF-1967-155: Købmandsskolen, Åbenraa (Dronning Margrethesvej), Aabenraa: Syddanmark, Aabenraabenraa","m","Vasegaard","Sigurd","1909 - 1967",1909,1967
"SKF-1967-156","Art","Grafik","Sigurd Vasegaard","D10 Illustrationer til Saxo\'s Danmarkshistorie","1967",0,"træsnit","11,5 x 11,5 cm","SKF-1967-156: Købmandsskolen, Åbenraa (Dronning Margrethesvej), Aabenraa: Syddanmark, Aabenraabenraa","m","Vasegaard","Sigurd","1909 - 1967",1909,1967
"SKF-1967-157","Art","Grafik","Sigurd Vasegaard","D24 Illustrationer til Saxo\'s Danmarkshistorie","1967",0,"træsnit","11,5 x 11,5 cm","SKF-1967-157: Købmandsskolen, Åbenraa (Dronning Margrethesvej), Aabenraa: Syddanmark, Aabenraabenraa","m","Vasegaard","Sigurd","1909 - 1967",1909,1967
"SKF-1967-158","Art","Grafik","Sigurd Vasegaard","D34 Illustrationer til Saxo\'s Danmarkshistorie","1967",0,"træsnit","7,4 x 11,5 cm","SKF-1967-158: Købmandsskolen, Åbenraa (Dronning Margrethesvej), Aabenraa: Syddanmark, Aabenraabenraa","m","Vasegaard","Sigurd","1909 - 1967",1909,1967
"SKF-1967-159","Art","Grafik","Sigurd Vasegaard","D12 - Sigurd Vasegaard -66 Illustrationer til Saxo\'s Danmarkshistorie","1967",0,"træsnit","7,4 x 11,5 cm","SKF-1967-159: Købmandsskolen, Åbenraa (Dronning Margrethesvej), Aabenraa: Syddanmark, Aabenraabenraa","m","Vasegaard","Sigurd","1909 - 1967",1909,1967
"SKF-1967-160","Art","Grafik","Sigurd Vasegaard","D8 Illustrationer til Saxo\'s Danmarkshistorie","1967",0,"træsnit","11,5 x 11,5 cm","SKF-1967-160: Købmandsskolen, Åbenraa (Dronning Margrethesvej), Aabenraa: Syddanmark, Aabenraabenraa","m","Vasegaard","Sigurd","1909 - 1967",1909,1967
"SKF-1967-161","Art","Grafik","Sigurd Vasegaard","D33 Illustrationer til Saxo\'s Danmarkshistorie","1967",0,"træsnit","11,5 x 11,5 cm","SKF-1967-161: Købmandsskolen, Åbenraa (Dronning Margrethesvej), Aabenraa: Syddanmark, Aabenraabenraa","m","Vasegaard","Sigurd","1909 - 1967",1909,1967
"SKF-1967-162","Art","Grafik","Sigurd Vasegaard","D5 Illustrationer til Saxo\'s Danmarkshistorie","1967",0,"træsnit","7,4 x 11,5 cm","SKF-1967-162: Købmandsskolen, Åbenraa (Dronning Margrethesvej), Aabenraa: Syddanmark, Aabenraabenraa","m","Vasegaard","Sigurd","1909 - 1967",1909,1967
"SKF-1967-163","Art","Grafik","Sigurd Vasegaard","D1 - Sigurd Vasegaard -66 Illustrationer til Saxo\'s Danmarkshistorie","1967",0,"træsnit","7,4 x 11,5 cm","SKF-1967-163: Købmandsskolen, Åbenraa (Dronning Margrethesvej), Aabenraa: Syddanmark, Aabenraabenraa","m","Vasegaard","Sigurd","1909 - 1967",1909,1967
"SKF-1967-164","Art","Grafik","Sigurd Vasegaard","D26 Illustrationer til Saxo\'s Danmarkshistorie","1967",0,"træsnit","11,5 x 11,5 cm","SKF-1967-164: Købmandsskolen, Åbenraa (Dronning Margrethesvej), Aabenraa: Syddanmark, Aabenraabenraa","m","Vasegaard","Sigurd","1909 - 1967",1909,1967
"SKF-1967-165","Art","Grafik","Sigurd Vasegaard","D27 Illustrationer til Saxo\'s Danmarkshistorie","1967",0,"træsnit","11,5 x 11,5 cm","SKF-1967-165: Købmandsskolen, Åbenraa (Dronning Margrethesvej), Aabenraa: Syddanmark, Aabenraabenraa","m","Vasegaard","Sigurd","1909 - 1967",1909,1967
"SKF-1967-166","Art","Grafik","Sigurd Vasegaard","D25 - Sigurd Vasegaard -64 Illustrationer til Saxo\'s Danmarkshistorie","1967",0,"træsnit","7,4 x 11,5 cm","SKF-1967-166: Købmandsskolen, Åbenraa (Dronning Margrethesvej), Aabenraa: Syddanmark, Aabenraabenraa","m","Vasegaard","Sigurd","1909 - 1967",1909,1967
"SKF-1967-167","Art","Grafik","Sigurd Vasegaard","D13 Illustrationer til Saxo\'s Danmarkshistorie","1967",0,"træsnit","11,5 x 11,5 cm","SKF-1967-167: Købmandsskolen, Åbenraa (Dronning Margrethesvej), Aabenraa: Syddanmark, Aabenraabenraa","m","Vasegaard","Sigurd","1909 - 1967",1909,1967
"SKF-1967-168","Art","Grafik","Sigurd Vasegaard","D14 Illustrationer til Saxo\'s Danmarkshistorie","1967",0,"træsnit","11,5 x 11,5 cm","SKF-1967-168: Købmandsskolen, Åbenraa (Dronning Margrethesvej), Aabenraa: Syddanmark, Aabenraabenraa","m","Vasegaard","Sigurd","1909 - 1967",1909,1967
"SKF-1967-169","Art","Grafik","Sigurd Vasegaard","D36 - Sigurd Vasegaard -66 Illustrationer til Saxo\'s Danmarkshistorie","1967",0,"træsnit","7,4 x 11,5 cm","SKF-1967-169: Købmandsskolen, Åbenraa (Dronning Margrethesvej), Aabenraa: Syddanmark, Aabenraabenraa","m","Vasegaard","Sigurd","1909 - 1967",1909,1967
"SKF-1967-170","Art","Grafik","Sigurd Vasegaard","D3 Illustrationer til Saxo\'s Danmarkshistorie","1967",0,"træsnit","11,5 x 11,5 cm","SKF-1967-170: Købmandsskolen, Åbenraa (Dronning Margrethesvej), Aabenraa: Syddanmark, Aabenraabenraa","m","Vasegaard","Sigurd","1909 - 1967",1909,1967
"SKF-1967-171","Art","Grafik","Sigurd Vasegaard","D4 - Sigurd Vasegaard -60 Illustrationer til Saxo\'s Danmarkshistorie","1967",0,"træsnit","11,5 x 11,5 cm","SKF-1967-171: Købmandsskolen, Åbenraa (Dronning Margrethesvej), Aabenraa: Syddanmark, Aabenraabenraa","m","Vasegaard","Sigurd","1909 - 1967",1909,1967
"SKF-1967-172","Art","Grafik","Sigurd Vasegaard","D32 - Sigurd Vasegaard -64 Illustrationer til Saxo\'s Danmarkshistorie","1967",0,"træsnit","7,4 x 11,5 cm","SKF-1967-172: Købmandsskolen, Åbenraa (Dronning Margrethesvej), Aabenraa: Syddanmark, Aabenraabenraa","m","Vasegaard","Sigurd","1909 - 1967",1909,1967
"SKF-1967-173","Art","Grafik","Sigurd Vasegaard","D18 Illustrationer til Saxo\'s Danmarkshistorie","1967",0,"træsnit","11,5 x 11,5 cm","SKF-1967-173: Købmandsskolen, Åbenraa (Dronning Margrethesvej), Aabenraa: Syddanmark, Aabenraabenraa","m","Vasegaard","Sigurd","1909 - 1967",1909,1967
"SKF-1967-174","Art","Grafik","Sigurd Vasegaard","D19 Illustrationer til Saxo\'s Danmarkshistorie","1967",0,"træsnit","11,5 x 11,5 cm","SKF-1967-174: Købmandsskolen, Åbenraa (Dronning Margrethesvej), Aabenraa: Syddanmark, Aabenraabenraa","m","Vasegaard","Sigurd","1909 - 1967",1909,1967
"SKF-1967-175","Art","Grafik","Sigurd Vasegaard","D17 - Sigurd Vasegaard -64 Illustrationer til Saxo\'s Danmarkshistorie","1967",0,"træsnit","11,5 x 11,5 cm","SKF-1967-175: Købmandsskolen, Åbenraa (Dronning Margrethesvej), Aabenraa: Syddanmark, Aabenraabenraa","m","Vasegaard","Sigurd","1909 - 1967",1909,1967
"SKF-1967-387","Art","Grafik","Sigurd Vasegaard","Illustrationer til Saxo\'s Danmarkshistorie","1967",0,"træsnit","9,9 x 12,2 cm","SKF-1967-387: Købmandsskolen, Åbenraa (Dronning Margrethesvej), Aabenraa: Syddanmark, Aabenraabenraa","m","Vasegaard","Sigurd","1909 - 1967",1909,1967
"SKF-1967-388","Art","Grafik","Sigurd Vasegaard","Illustrationer til Saxo\'s Danmarkshistorie","1967",0,"træsnit","11,5 x 11,4 cm","SKF-1967-388: Købmandsskolen, Åbenraa (Dronning Margrethesvej), Aabenraa: Syddanmark, Aabenraabenraa","m","Vasegaard","Sigurd","1909 - 1967",1909,1967
"SKF-1967-389","Art","Grafik","Sigurd Vasegaard","Illustrationer til Saxo\'s Danmarkshistorie","1967",0,"træsnit","12,3 x 12,3 cm","SKF-1967-389: Købmandsskolen, Åbenraa (Dronning Margrethesvej), Aabenraa: Syddanmark, Aabenraabenraa","m","Vasegaard","Sigurd","1909 - 1967",1909,1967
"SKF-1967-390","Art","Grafik","Sigurd Vasegaard","Illustrationer til Saxo\'s Danmarkshistorie","1967",0,"træsnit","7,6 x 13,9 cm","SKF-1967-390: Købmandsskolen, Åbenraa (Dronning Margrethesvej), Aabenraa: Syddanmark, Aabenraabenraa","m","Vasegaard","Sigurd","1909 - 1967",1909,1967
"SKF-1967-391","Art","Grafik","Sigurd Vasegaard","Illustrationer til Saxo\'s Danmarkshistorie","1967",0,"træsnit","7,5 x 11,5 cm","SKF-1967-391: Købmandsskolen, Åbenraa (Dronning Margrethesvej), Aabenraa: Syddanmark, Aabenraabenraa","m","Vasegaard","Sigurd","1909 - 1967",1909,1967
"SKF-1967-392","Art","Grafik","Sigurd Vasegaard","Illustrationer til Saxo\'s Danmarkshistorie","1967",0,"træsnit","7,5 x 11,3 cm","SKF-1967-392: Købmandsskolen, Åbenraa (Dronning Margrethesvej), Aabenraa: Syddanmark, Aabenraabenraa","m","Vasegaard","Sigurd","1909 - 1967",1909,1967
"SKF-1967-393","Art","Grafik","Sigurd Vasegaard","Illustrationer til Saxo\'s Danmarkshistorie","1967",0,"træsnit","7,5 x 11,3 cm","SKF-1967-393: Købmandsskolen, Åbenraa (Dronning Margrethesvej), Aabenraa: Syddanmark, Aabenraabenraa","m","Vasegaard","Sigurd","1909 - 1967",1909,1967
"SKF-1967-394","Art","Grafik","Sigurd Vasegaard","Illustrationer til Saxo\'s Danmarkshistorie","1967",0,"træsnit","11,5 x 11,5 cm","SKF-1967-394: Købmandsskolen, Åbenraa (Dronning Margrethesvej), Aabenraa: Syddanmark, Aabenraabenraa","m","Vasegaard","Sigurd","1909 - 1967",1909,1967
"SKF-1967-395","Art","Grafik","Sigurd Vasegaard","Illustrationer til Saxo\'s Danmarkshistorie","1967",0,"træsnit","9,8 x 12,3 cm","SKF-1967-395: Købmandsskolen, Åbenraa (Dronning Margrethesvej), Aabenraa: Syddanmark, Aabenraabenraa","m","Vasegaard","Sigurd","1909 - 1967",1909,1967
"SKF-1967-396","Art","Grafik","Sigurd Vasegaard","Illustrationer til Saxo\'s Danmarkshistorie","1967",0,"træsnit, 2 dele","11,4 x 11,5 cm","SKF-1967-396: Købmandsskolen, Åbenraa (Dronning Margrethesvej), Aabenraa: Syddanmark, Aabenraabenraa","m","Vasegaard","Sigurd","1909 - 1967",1909,1967
"SKF-1967-397","Art","Grafik","Sigurd Vasegaard","Naastrand (Vølvens spådom)","1955",1955,"træsnit","20 x 32 cm","SKF-1967-397: Købmandsskolen, Åbenraa (Dronning Margrethesvej), Aabenraa: Syddanmark, Aabenraabenraa","m","Vasegaard","Sigurd","1909 - 1967",1909,1967
"SKF-1967-398","Art","Grafik","Sigurd Vasegaard","Jotunheim (Vølvens spådom)","1957",1957,"træsnit","19,5 x 19,8 cm","SKF-1967-398: Købmandsskolen, Åbenraa (Dronning Margrethesvej), Aabenraa: Syddanmark, Aabenraabenraa","m","Vasegaard","Sigurd","1909 - 1967",1909,1967
"SKF-1967-399","Art","Grafik","Sigurd Vasegaard","Illustrationer til Saxo\'s Danmarkshistorie","1967",0,"træsnit","11,5 x 11,5 cm","SKF-1967-399: Købmandsskolen, Åbenraa (Dronning Margrethesvej), Aabenraa: Syddanmark, Aabenraabenraa","m","Vasegaard","Sigurd","1909 - 1967",1909,1967
"SKF-1967-400","Art","Grafik","Sigurd Vasegaard","Illustrationer til Saxo\'s Danmarkshistorie","1967",0,"træsnit","11,5 x 11,5 cm","SKF-1967-400: Købmandsskolen, Åbenraa (Dronning Margrethesvej), Aabenraa: Syddanmark, Aabenraabenraa","m","Vasegaard","Sigurd","1909 - 1967",1909,1967
"SKF-1967-401","Art","Grafik","Sigurd Vasegaard","Ragnarok-kampen (Vølvens spådom)","1967",0,"træsnit, 2 dele","31,6 x 31,6 cm","SKF-1967-401: Købmandsskolen, Åbenraa (Dronning Margrethesvej), Aabenraa: Syddanmark, Aabenraabenraa","m","Vasegaard","Sigurd","1909 - 1967",1909,1967
"SKF-2011-099","Art","Akvarel","Silas Inoue","Seed","2011",2011,"Indrammet akvarel","86 x 56 cm","SKF-2011-099: Midtfyns Gymnasium Ringe: Syddanmark, Faaborg-Midtfyn","m","Inoue","Silas","1981",1981,0
"SKF-2011-100","Art","Akvarel","Silas Inoue","Uden titel","2011",2011,"Indrammet akvarel","86 x 56 cm","SKF-2011-100: Midtfyns Gymnasium Ringe: Syddanmark, Faaborg-Midtfyn","m","Inoue","Silas","1981",1981,0
"SKF-2011-101","Art","Akvarel","Silas Inoue","Midnight funeral at the holy sea between river styx and sanzu no kava","2011",2011,"Indrammet akvarel","110 x 85 cm","SKF-2011-101: Midtfyns Gymnasium Ringe: Syddanmark, Faaborg-Midtfyn","m","Inoue","Silas","1981",1981,0
"SKF-2010-115","Art","Keramik","Simon Grimm","Tower of desire","2010",2010,"lertøj","65 x 35 x 22 cm","SKF-2010-115: Statens Kunstfond, Billedkunstlager: Hovedstaden, København","m","Grimm","Simon","1968",1968,0
"SKF-1973-155","Art","Grafik","Simon Kristoffersen","Uden titel","1972",1972,"linoleumstryk","10 x 18 cm","","m","Kristoffersen","Simon","1933",1933,0
"SKF-1973-156","Art","Grafik","Simon Kristoffersen","Uden titel","1972",1972,"linoleumstryk","22 x 34,5 cm","","m","Kristoffersen","Simon","1933",1933,0
"SKF-1973-157","Art","Grafik","Simon Kristoffersen","Uden titel","1972",1972,"linoleumstryk","15 x 22 cm","","m","Kristoffersen","Simon","1933",1933,0
"SKF-1973-158","Art","Grafik","Simon Kristoffersen","Uden titel","1972",1972,"linoleumstryk","36 x 51 cm","","m","Kristoffersen","Simon","1933",1933,0
"SKF-1973-159","Art","Grafik","Simon Kristoffersen","Uden titel","1972",1972,"linoleumstryk","36,5 x 51 cm","","m","Kristoffersen","Simon","1933",1933,0
"SKF-1974-045","Art","Skulptur","Simon Kristoffersen","Uden titel","1974",1974,"fedtsten","20 cm","","m","Kristoffersen","Simon","1933",1933,0
"SKF-2012-013","Art","Maleri","Simon Lindhardt","Position / Composition","2011",2011,"Olie på lærred, træ, akrylglas","205 x 145 x 35 cm","SKF-2012-013: Odder Gymnasium (Østermarksvej 25): Midtjylland, Odder","m","Lindhardt","Simon","1982",1982,0
"SKF-1998-040","Art","Maleri","Siri Kollandsrud","Landskap","1997",1997,"olie på lærred","110 x 90 cm","SKF-1998-040: Økonomisk Institut (Øster Farimagsgade 5, bygning 26), København: Hovedstaden, København","k","Kollandsrud","Siri","1963",1963,0
"SKF-2004-151","Art","Maleri","Siri Kollandsrud","Unawatuna","2003",2003,"olie på lærred","55 x 55 cm","SKF-2004-151: Nordisk Ministerråd (St. Strandstræde 18), København K: Hovedstaden, København","k","Kollandsrud","Siri","1963",1963,0
"SKF-2004-152","Art","Maleri","Siri Kollandsrud","Uden titel","2003",2003,"olie på lærred","50 x 55 cm","SKF-2004-152: Nordisk Ministerråd (St. Strandstræde 18), København K: Hovedstaden, København","k","Kollandsrud","Siri","1963",1963,0
"SKF-2004-153","Art","Maleri","Siri Kollandsrud","Atelieret på hodet eller skovhytten ved den grønne sø","2003",2003,"olie på lærred","100 x 100 cm","SKF-2004-153: Distriktpsykiatrien Afdeling Thy-Mors (Thylandsvej 37): Nordjylland, Thisted","k","Kollandsrud","Siri","1963",1963,0
"SKF-1965-251","Art","Grafik","Siv Persson","Etsning","1965",0,"radering","22,1 x 16,9 cm","SKF-1965-251: Thisted Borgerskole (Skolegade), Thisted: Nordjylland, Thisted","k","Persson","Siv","1934",1934,0
"SKF-1965-252","Art","Grafik","Siv Persson","Etsning","1965",0,"radering","22,3 x 17,1 cm","SKF-1965-252: Thisted Borgerskole (Skolegade), Thisted: Nordjylland, Thisted","k","Persson","Siv","1934",1934,0
"SKF-1965-253","Art","Grafik","Siv Persson","Etsning","1965",0,"radering","30 x 26,2 cm","SKF-1965-253: Thisted Borgerskole (Skolegade), Thisted: Nordjylland, Thisted","k","Persson","Siv","1934",1934,0
"SKF-2001-227","Art","Foto","Smike Käszner","20th century over and out","1997",1997,"fotopolymer","68 x 96 cm","SKF-2001-227: UC Syddanmark, Campus Esbjerg (Degnevej 16): Syddanmark, Esbjerg","m","Käszner","Smike","1966",1966,0
"SKF-2001-228","Art","Foto","Smike Käszner","20th century over and out","1997",1997,"fotopolymer","68 x 96 cm","SKF-2001-228: UC Syddanmark, Campus Esbjerg (Degnevej 16): Syddanmark, Esbjerg","m","Käszner","Smike","1966",1966,0
"SKF-2001-229","Art","Foto","Smike Käszner","20th century over and out","1997",1997,"fotopolymer","68 x 96 cm","SKF-2001-229: UC Syddanmark, Campus Esbjerg (Degnevej 16): Syddanmark, Esbjerg","m","Käszner","Smike","1966",1966,0
"SKF-2002-037","Art","Maleri","Smike Käszner","The clock is rolling / A sudden space in the return of Romanticism","2002",2002,"mixed media","46 x 73 cm","SKF-2002-037: Bakkevejens Skole (Bakkevej 2), Bramming: Syddanmark, Esbjerg","m","Käszner","Smike","1966",1966,0
"SKF-2002-038","Art","Maleri","Smike Käszner","The invisible beauty of America","2002",2002,"mixed media","42 x 53 cm","SKF-2002-038: Bakkevejens Skole (Bakkevej 2), Bramming: Syddanmark, Esbjerg","m","Käszner","Smike","1966",1966,0
"SKF-2002-039","Art","Maleri","Smike Käszner","Substantivism Q 1: The attempt of locating the senses that locate happiness brings happiness - true","2002",2002,"mixed media","36 x 64 cm","SKF-2002-039: Bakkevejens Skole (Bakkevej 2), Bramming: Syddanmark, Esbjerg","m","Käszner","Smike","1966",1966,0
"SKFK-1981-036","Crafts","Keramik","Snorre Læssøe Stephensen","Vase med indsats","1981",0,"stentøj","20 x 14,5 cm","SKFK-1981-036: Det Danske Kunstindustrimuseum (Bredgade 68), København K: Hovedstaden, København","m","Stephensen","Snorre Læssøe","-1943",1943,0
"SKFK-1981-037","Crafts","Keramik","Snorre Læssøe Stephensen","Vase med indsats","1981",0,"stentøj, gråhvid","17 x 14 cm","SKFK-1981-037: Det Danske Kunstindustrimuseum (Bredgade 68), København K: Hovedstaden, København","m","Stephensen","Snorre Læssøe","-1943",1943,0
"SKFK-1981-038","Crafts","Keramik","Snorre Læssøe Stephensen","Vase med indsats","1981",0,"stentøj, lilla","15 x 14 cm","SKFK-1981-038: Det Danske Kunstindustrimuseum (Bredgade 68), København K: Hovedstaden, København","m","Stephensen","Snorre Læssøe","-1943",1943,0
"SKFK-1981-039","Crafts","Keramik","Snorre Læssøe Stephensen","Vase med indsats","1981",0,"stentøj, rosa","14,5 x 13,5 cm","SKFK-1981-039: Det Danske Kunstindustrimuseum (Bredgade 68), København K: Hovedstaden, København","m","Stephensen","Snorre Læssøe","-1943",1943,0
"SKFK-1984-046","Crafts","Keramik","Snorre Læssøe Stephensen","Plat De Menage","1984",1984,"porcelæn, 4 stk.","16 cm","SKFK-1984-046: Det Danske Kunstindustrimuseum (Bredgade 68), København K: Hovedstaden, København","m","Stephensen","Snorre Læssøe","-1943",1943,0
"SKFK-1984-047","Crafts","Keramik","Snorre Læssøe Stephensen","Spiseplade","1984",1984,"porcelæn","19 x 13 cm","SKFK-1984-047: Det Danske Kunstindustrimuseum (Bredgade 68), København K: Hovedstaden, København","m","Stephensen","Snorre Læssøe","-1943",1943,0
"SKFK-1984-048","Crafts","Keramik","Snorre Læssøe Stephensen","Portionsskål","1984",1984,"porcelæn","7 cm","SKFK-1984-048: Det Danske Kunstindustrimuseum (Bredgade 68), København K: Hovedstaden, København","m","Stephensen","Snorre Læssøe","-1943",1943,0
"SKFK-1984-049","Crafts","Keramik","Snorre Læssøe Stephensen","Thermokrus","1984",1984,"porcelæn","7 cm","SKFK-1984-049: Det Danske Kunstindustrimuseum (Bredgade 68), København K: Hovedstaden, København","m","Stephensen","Snorre Læssøe","-1943",1943,0
"SKFK-1984-050","Crafts","Keramik","Snorre Læssøe Stephensen","Salatskål","1984",1984,"porcelæn","14 cm","SKFK-1984-050: Det Danske Kunstindustrimuseum (Bredgade 68), København K: Hovedstaden, København","m","Stephensen","Snorre Læssøe","-1943",1943,0
"SKFK-1984-051","Crafts","Design","Snorre Læssøe Stephensen","Serveringsbakke","1984",1984,"teaktræ, plast","40 x 34 cm","","m","Stephensen","Snorre Læssøe","-1943",1943,0
"SKFK-1984-052","Crafts","Design","Snorre Læssøe Stephensen","Serveringsbakke","1984",1984,"teaktræ, plast","40 x 34 cm","SKFK-1984-052: Statens Kunstfond: Hovedstaden, København","m","Stephensen","Snorre Læssøe","-1943",1943,0
"SKFK-1990-070","Crafts","Keramik","Snorre Læssøe Stephensen","2 par kopper","1990",1990,"Benporcelain, hvid","8 x 14 cm","SKFK-1990-070: Pelican lager: Hovedstaden, Købenahvns Kommune","m","Stephensen","Snorre Læssøe","-1943",1943,0
"SKF-performance-009","Art","Performance","SoNA","Ingen Væsentlige Ulemper(?!)","2015",2015,"Samtidskunst, lydkunst, musik, lyrik, performance og billede","","SKF-performance-009: Espergærde Gymnasium og HF (Gymnasievej 2), Espergærde: Hovedstaden, Helsingør","grp",,"SoNA",,0,0
"SKF-2010-110","Art","Skulptur","Sofie Hesselholdt","Blind Boy","2009",2009,"Stentøj","41 x 63 x 60 cm","SKF-2010-110: Vestjyllands Højskole (Skraldhedevej 8), Ringkøbing: Midtjylland, Ringkøbing-Skjern","k","Hesselholdt","Sofie","1974",1974,0
"SKF-2010-111","Art","Skulptur","Sofie Hesselholdt","Right Here And Right Now I\'m The Law","2009",2009,"Stentøj","41 x 63 x 60 cm","SKF-2010-111: Vestjyllands Højskole (Skraldhedevej 8), Ringkøbing: Midtjylland, Ringkøbing-Skjern","k","Hesselholdt","Sofie","1974",1974,0
